 Rank,Name,Number,Gender,Year
31,Barbara,288,Female,1958
32,Alan,318,Male,1958
32,Maria,280,Female,1958
33,Jeffrey,304,Male,1958
33,Jane,277,Female,1958
34,Ross,299,Male,1958
34,Debbie,266,Female,1958
35,Neil,291,Male,1958
35,Annette,261,Female,1958
36,Ronald,290,Male,1958
36,Denise,261,Female,1958
37,Graeme,284,Male,1958
37,Kerrie,261,Female,1958
38,Allan,281,Male,1958
38,Louise,254,Female,1958
39,Rodney,281,Male,1958
39,Kathleen,249,Female,1958
40,Barry,275,Male,1958
40,Gail,248,Female,1958
41,Timothy,262,Male,1958
41,Ann,244,Female,1958
42,Warren,256,Male,1958
42,Rhonda,244,Female,1958
43,Craig,246,Male,1958
43,Carol,233,Female,1958
44,Trevor,243,Male,1958
44,Michele,233,Female,1958
45,Malcolm,181,Male,1958
45,Narelle,233,Female,1958
46,Russell,177,Male,1958
46,Kathryn,219,Female,1958
47,Martin,176,Male,1958
47,Pamela,219,Female,1958
48,Leslie,169,Male,1958
48,Donna,200,Female,1958
49,George,164,Male,1958
49,Leonie,200,Female,1958
50,Brett,162,Male,1958
50,Lorraine,197,Female,1958
51,Donald,162,Male,1958
51,Maree,187,Female,1958
52,Thomas,162,Male,1958
52,Tracey,182,Female,1958
53,Bradley,158,Male,1958
53,Rosemary,174,Female,1958
54,Grant,156,Male,1958
54,Amanda,172,Female,1958
55,Shane,156,Male,1958
55,Janet,169,Female,1958
56,Terry,154,Male,1958
56,Roslyn,162,Female,1958
57,Glen,153,Male,1958
57,Heather,156,Female,1958
58,Keith,152,Male,1958
58,Carolyn,155,Female,1958
59,Patrick,152,Male,1958
59,Colleen,152,Female,1958
60,Douglas,150,Male,1958
60,Fiona,152,Female,1958
61,Joseph,145,Male,1958
61,Janice,151,Female,1958
62,Scott,137,Male,1958
62,Janelle,148,Female,1958
63,Tony,127,Male,1958
63,Lesley,148,Female,1958
64,Edward,125,Male,1958
64,Leanne,146,Female,1958
65,Dennis,123,Male,1958
65,Sally,138,Female,1958
66,Gordon,115,Male,1958
66,Bronwyn,137,Female,1958
67,Darryl,114,Male,1958
67,Kay,132,Female,1958
68,Neville,112,Male,1958
68,Beverley,125,Female,1958
69,Roger,110,Male,1958
69,Ruth,117,Female,1958
70,Daniel,108,Male,1958
70,Janette,116,Female,1958
71,Terrence,105,Male,1958
71,Diana,113,Female,1958
72,Stuart,103,Male,1958
72,Jacqueline,113,Female,1958
73,Matthew,101,Male,1958
73,Lynne,113,Female,1958
74,Terence,100,Male,1958
74,Jan,112,Female,1958
75,Bernard,98,Male,1958
75,Maureen,110,Female,1958
76,Noel,98,Male,1958
76,Glenda,109,Female,1958
77,Charles,96,Male,1958
77,Jeanette,109,Female,1958
78,Eric,93,Male,1958
78,Belinda,108,Female,1958
79,Larry,85,Male,1958
79,Bernadette,108,Female,1958
80,Nicholas,85,Male,1958
80,Frances,107,Female,1958
81,Frank,84,Male,1958
81,Shirley,107,Female,1958
82,Norman,84,Male,1958
82,Angela,106,Female,1958
83,Simon,84,Male,1958
83,Lynn,104,Female,1958
84,Kim,80,Male,1958
84,Anna,103,Female,1958
85,Daryl,79,Male,1958
85,Alison,102,Female,1958
86,Warwick,79,Male,1958
86,Marie,94,Female,1958
87,Jeffery,75,Male,1958
87,Pauline,94,Female,1958
88,Adrian,73,Male,1958
88,Victoria,93,Female,1958
89,Leonard,67,Male,1958
89,Therese,92,Female,1958
90,Maxwell,67,Male,1958
90,Katherine,89,Female,1958
91,Alexander,66,Male,1958
91,Penelope,89,Female,1958
92,Allen,65,Male,1958
92,Brenda,88,Female,1958
93,Arthur,65,Male,1958
93,Virginia,87,Female,1958
94,Frederick,65,Male,1958
94,Lee,86,Female,1958
95,Murray,65,Male,1958
95,Yvonne,85,Female,1958
96,Francis,64,Male,1958
96,Lynda,84,Female,1958
97,Grahame,64,Male,1958
97,Sue,83,Female,1958
98,Lindsay,62,Male,1958
98,Megan,81,Female,1958
99,Dean,61,Male,1958
99,Joy,80,Female,1958
100,Gerard,60,Male,1958
100,Toni,79,Female,1958
1,Peter,2741,Male,1957
1,Jennifer,1367,Female,1957
2,John,1762,Male,1957
2,Susan,1083,Female,1957
3,David,1655,Male,1957
3,Deborah,985,Female,1957
4,Stephen,1589,Male,1957
4,Julie,924,Female,1957
5,Michael,1492,Male,1957
5,Karen,818,Female,1957
6,Mark,1395,Male,1957
6,Margaret,795,Female,1957
7,Robert,1354,Male,1957
7,Christine,751,Female,1957
8,Gregory,1277,Male,1957
8,Kim,697,Female,1957
9,Paul,1155,Male,1957
9,Debra,685,Female,1957
10,Anthony,802,Male,1957
10,Robyn,583,Female,1957
11,Wayne,790,Male,1957
11,Wendy,582,Female,1957
12,Ian,756,Male,1957
12,Kerry,574,Female,1957
13,Christopher,705,Male,1957
13,Vicki,558,Female,1957
14,Gary,605,Male,1957
14,Anne,545,Female,1957
15,Geoffrey,566,Male,1957
15,Elizabeth,538,Female,1957
16,Garry,491,Male,1957
16,Helen,536,Female,1957
17,Phillip,486,Male,1957
17,Lynette,513,Female,1957
18,Brian,482,Male,1957
18,Judith,475,Female,1957
19,James,479,Male,1957
19,Cheryl,462,Female,1957
20,William,467,Male,1957
20,Catherine,444,Female,1957
21,Steven,465,Male,1957
21,Linda,434,Female,1957
22,Kevin,464,Male,1957
22,Mary,430,Female,1957
23,Richard,450,Male,1957
23,Patricia,425,Female,1957
24,Bruce,444,Male,1957
24,Sharon,412,Female,1957
25,Colin,429,Male,1957
25,Sandra,402,Female,1957
26,Graham,419,Male,1957
26,Suzanne,378,Female,1957
27,Raymond,394,Male,1957
27,Diane,337,Female,1957
28,Alan,377,Male,1957
28,Kerrie,330,Female,1957
29,Kenneth,376,Male,1957
29,Rhonda,308,Female,1957
30,Glenn,361,Male,1957
30,Joanne,288,Female,1957
31,Andrew,356,Male,1957
31,Maria,282,Female,1957
32,Ronald,318,Male,1957
32,Barbara,280,Female,1957
33,Allan,316,Male,1957
33,Dianne,280,Female,1957
34,Philip,310,Male,1957
34,Carol,273,Female,1957
35,Barry,308,Male,1957
35,Ann,263,Female,1957
36,Jeffrey,301,Male,1957
36,Denise,256,Female,1957
37,Neil,299,Male,1957
37,Gail,249,Female,1957
38,Rodney,290,Male,1957
38,Lorraine,244,Female,1957
39,Trevor,280,Male,1957
39,Pamela,244,Female,1957
40,Ross,274,Male,1957
40,Narelle,240,Female,1957
41,Graeme,267,Male,1957
41,Jane,225,Female,1957
42,Timothy,224,Male,1957
42,Kathleen,225,Female,1957
43,Warren,219,Male,1957
43,Michelle,225,Female,1957
44,Craig,208,Male,1957
44,Louise,216,Female,1957
45,Leslie,193,Male,1957
45,Annette,213,Female,1957
46,Donald,191,Male,1957
46,Kathryn,211,Female,1957
47,Thomas,186,Male,1957
47,Janet,202,Female,1957
48,George,179,Male,1957
48,Carolyn,195,Female,1957
49,Martin,175,Male,1957
49,Leonie,195,Female,1957
50,Keith,173,Male,1957
50,Colleen,181,Female,1957
51,Malcolm,171,Male,1957
51,Michele,177,Female,1957
52,Russell,164,Male,1957
52,Maree,171,Female,1957
53,Patrick,161,Male,1957
53,Heather,169,Female,1957
54,Shane,161,Male,1957
54,Lesley,169,Female,1957
55,Douglas,158,Male,1957
55,Rosemary,164,Female,1957
56,Glen,155,Male,1957
56,Donna,163,Female,1957
57,Terry,153,Male,1957
57,Amanda,162,Female,1957
58,Joseph,150,Male,1957
58,Janice,159,Female,1957
59,Edward,144,Male,1957
59,Beverley,157,Female,1957
60,Noel,128,Male,1957
60,Janelle,152,Female,1957
61,Grant,127,Male,1957
61,Roslyn,152,Female,1957
62,Bradley,125,Male,1957
62,Glenda,150,Female,1957
63,Daniel,125,Male,1957
63,Debbie,140,Female,1957
64,Brett,122,Male,1957
64,Maureen,140,Female,1957
65,Kim,122,Male,1957
65,Lynne,137,Female,1957
66,Stuart,121,Male,1957
66,Pauline,134,Female,1957
67,Terence,121,Male,1957
67,Bronwyn,126,Female,1957
68,Dennis,120,Male,1957
68,Fiona,126,Female,1957
69,Terrence,112,Male,1957
69,Ruth,126,Female,1957
70,Gordon,108,Male,1957
70,Janette,125,Female,1957
71,Charles,107,Male,1957
71,Kay,123,Female,1957
72,Darryl,106,Male,1957
72,Shirley,121,Female,1957
73,Roger,105,Male,1957
73,Jan,118,Female,1957
74,Eric,102,Male,1957
74,Frances,114,Female,1957
75,Scott,97,Male,1957
75,Jeanette,111,Female,1957
76,Tony,93,Male,1957
76,Yvonne,109,Female,1957
77,Francis,89,Male,1957
77,Sally,105,Female,1957
78,Matthew,89,Male,1957
78,Anna,103,Female,1957
79,Larry,88,Male,1957
79,Victoria,103,Female,1957
80,Frank,85,Male,1957
80,Alison,102,Female,1957
81,Lindsay,85,Male,1957
81,Marie,102,Female,1957
82,Norman,85,Male,1957
82,Virginia,101,Female,1957
83,Neville,83,Male,1957
83,Lynda,99,Female,1957
84,Warwick,83,Male,1957
84,Jacqueline,97,Female,1957
85,Alexander,82,Male,1957
85,Susanne,95,Female,1957
86,Murray,81,Male,1957
86,Toni,95,Female,1957
87,Bernard,80,Male,1957
87,Angela,91,Female,1957
88,Daryl,79,Male,1957
88,Therese,89,Female,1957
89,Maxwell,77,Male,1957
89,Penelope,87,Female,1957
90,Gerard,74,Male,1957
90,Janine,84,Female,1957
91,Kelvin,72,Male,1957
91,Jill,83,Female,1957
92,Adrian,71,Male,1957
92,Belinda,76,Female,1957
93,Dean,71,Male,1957
93,Katherine,75,Female,1957
94,Simon,70,Male,1957
94,Caroline,74,Female,1957
95,Nicholas,68,Male,1957
95,Diana,74,Female,1957
96,Grahame,67,Male,1957
96,Leanne,74,Female,1957
97,Victor,67,Male,1957
97,Carmel,73,Female,1957
98,Lawrence,66,Male,1957
98,Joy,71,Female,1957
99,Leonard,66,Male,1957
99,Irene,70,Female,1957
100,Dale,63,Male,1957
100,Lee,68,Female,1957
1,Peter,2796,Male,1956
1,Jennifer,1418,Female,1956
2,John,1780,Male,1956
2,Susan,1165,Female,1956
3,David,1594,Male,1956
3,Julie,842,Female,1956
4,Stephen,1584,Male,1956
4,Christine,831,Female,1956
5,Michael,1464,Male,1956
5,Margaret,783,Female,1956
6,Robert,1457,Male,1956
6,Karen,738,Female,1956
7,Mark,1225,Male,1956
7,Deborah,716,Female,1956
8,Gregory,1151,Male,1956
8,Robyn,615,Female,1956
9,Paul,1105,Male,1956
9,Helen,604,Female,1956
10,Ian,818,Male,1956
10,Lynette,596,Female,1956
11,Wayne,730,Male,1956
11,Kerry,586,Female,1956
12,Anthony,698,Male,1956
12,Vicki,565,Female,1956
13,Christopher,671,Male,1956
13,Judith,534,Female,1956
14,Gary,581,Male,1956
14,Wendy,523,Female,1956
15,Kevin,552,Male,1956
15,Anne,514,Female,1956
16,Geoffrey,521,Male,1956
16,Elizabeth,511,Female,1956
17,Garry,520,Male,1956
17,Patricia,485,Female,1956
18,Phillip,517,Male,1956
18,Cheryl,462,Female,1956
19,William,501,Male,1956
19,Debra,431,Female,1956
20,James,498,Male,1956
20,Linda,389,Female,1956
21,Brian,462,Male,1956
21,Suzanne,389,Female,1956
22,Colin,454,Male,1956
22,Catherine,387,Female,1956
23,Richard,449,Male,1956
23,Mary,386,Female,1956
24,Bruce,424,Male,1956
24,Sandra,376,Female,1956
25,Steven,421,Male,1956
25,Sharon,365,Female,1956
26,Graham,405,Male,1956
26,Kim,362,Female,1956
27,Kenneth,402,Male,1956
27,Dianne,342,Female,1956
28,Raymond,380,Male,1956
28,Diane,329,Female,1956
29,Alan,366,Male,1956
29,Kerrie,318,Female,1956
30,Ronald,364,Male,1956
30,Pamela,309,Female,1956
31,Allan,335,Male,1956
31,Denise,305,Female,1956
32,Barry,321,Male,1956
32,Gail,304,Female,1956
33,Rodney,318,Male,1956
33,Carol,293,Female,1956
34,Glenn,313,Male,1956
34,Ann,290,Female,1956
35,Philip,300,Male,1956
35,Barbara,290,Female,1956
36,Andrew,299,Male,1956
36,Rhonda,277,Female,1956
37,Neil,299,Male,1956
37,Kathleen,252,Female,1956
38,Jeffrey,298,Male,1956
38,Maria,249,Female,1956
39,Trevor,275,Male,1956
39,Annette,232,Female,1956
40,Ross,264,Male,1956
40,Lorraine,227,Female,1956
41,Graeme,258,Male,1956
41,Narelle,216,Female,1956
42,Keith,229,Male,1956
42,Janet,214,Female,1956
43,Warren,216,Male,1956
43,Jane,210,Female,1956
44,Leslie,201,Male,1956
44,Louise,209,Female,1956
45,Thomas,184,Male,1956
45,Janice,204,Female,1956
46,Malcolm,183,Male,1956
46,Joanne,204,Female,1956
47,Donald,180,Male,1956
47,Kathryn,191,Female,1956
48,Douglas,177,Male,1956
48,Maureen,191,Female,1956
49,Timothy,177,Male,1956
49,Heather,181,Female,1956
50,George,170,Male,1956
50,Leonie,181,Female,1956
51,Martin,165,Male,1956
51,Roslyn,176,Female,1956
52,Joseph,147,Male,1956
52,Colleen,171,Female,1956
53,Patrick,145,Male,1956
53,Jeanette,166,Female,1956
54,Terry,141,Male,1956
54,Maree,164,Female,1956
55,Edward,140,Male,1956
55,Michele,160,Female,1956
56,Craig,136,Male,1956
56,Rosemary,160,Female,1956
57,Kim,136,Male,1956
57,Lesley,158,Female,1956
58,Terrence,136,Male,1956
58,Glenda,156,Female,1956
59,Russell,135,Male,1956
59,Lynne,155,Female,1956
60,Noel,133,Male,1956
60,Beverley,152,Female,1956
61,Shane,133,Male,1956
61,Amanda,148,Female,1956
62,Terence,131,Male,1956
62,Michelle,148,Female,1956
63,Dennis,124,Male,1956
63,Janette,139,Female,1956
64,Gordon,124,Male,1956
64,Kay,137,Female,1956
65,Glen,120,Male,1956
65,Janelle,136,Female,1956
66,Neville,111,Male,1956
66,Donna,130,Female,1956
67,Roger,110,Male,1956
67,Shirley,129,Female,1956
68,Stuart,106,Male,1956
68,Bronwyn,128,Female,1956
69,Tony,101,Male,1956
69,Carolyn,128,Female,1956
70,Eric,99,Male,1956
70,Jacqueline,124,Female,1956
71,Darryl,98,Male,1956
71,Yvonne,124,Female,1956
72,Charles,95,Male,1956
72,Jan,123,Female,1956
73,Brett,88,Male,1956
73,Ruth,122,Female,1956
74,Grant,88,Male,1956
74,Pauline,119,Female,1956
75,Norman,86,Male,1956
75,Sally,119,Female,1956
76,Larry,85,Male,1956
76,Frances,111,Female,1956
77,Grahame,79,Male,1956
77,Jill,108,Female,1956
78,Daniel,78,Male,1956
78,Marie,105,Female,1956
79,Francis,78,Male,1956
79,Alison,101,Female,1956
80,Daryl,77,Male,1956
80,Penelope,95,Female,1956
81,Bernard,75,Male,1956
81,Susanne,89,Female,1956
82,Arthur,73,Male,1956
82,Joy,88,Female,1956
83,Bradley,72,Male,1956
83,Sue,87,Female,1956
84,Leonard,71,Male,1956
84,Lynn,85,Female,1956
85,Allen,70,Male,1956
85,Lynda,83,Female,1956
86,Frank,70,Male,1956
86,Dorothy,82,Female,1956
87,Alexander,69,Male,1956
87,Fiona,81,Female,1956
88,Nicholas,69,Male,1956
88,Carmel,79,Female,1956
89,Simon,67,Male,1956
89,Joan,79,Female,1956
90,Gerard,66,Male,1956
90,Victoria,78,Female,1956
91,Lindsay,66,Male,1956
91,Katherine,77,Female,1956
92,Jeffery,65,Male,1956
92,Janine,75,Female,1956
93,Kerry,63,Male,1956
93,Marilyn,75,Female,1956
94,Victor,63,Male,1956
94,Lee,74,Female,1956
95,Lawrence,59,Male,1956
95,Anna,72,Female,1956
96,Warwick,58,Male,1956
96,Toni,72,Female,1956
97,Kelvin,56,Male,1956
97,Irene,70,Female,1956
98,Laurence,56,Male,1956
98,Marion,69,Female,1956
99,Desmond,55,Male,1956
99,Sheryl,69,Female,1956
100,Maxwell,55,Male,1956
100,Therese,69,Female,1956
1,Peter,2312,Male,1955
1,Susan,1303,Female,1955
2,John,1838,Male,1955
2,Jennifer,1226,Female,1955
3,Stephen,1578,Male,1955
3,Christine,963,Female,1955
4,Robert,1493,Male,1955
4,Margaret,865,Female,1955
5,Michael,1456,Male,1955
5,Julie,824,Female,1955
6,David,1404,Male,1955
6,Lynette,674,Female,1955
7,Gregory,1110,Male,1955
7,Karen,630,Female,1955
8,Paul,1041,Male,1955
8,Robyn,616,Female,1955
9,Mark,841,Male,1955
9,Judith,598,Female,1955
10,Ian,829,Male,1955
10,Helen,577,Female,1955
11,Wayne,826,Male,1955
11,Elizabeth,531,Female,1955
12,Christopher,711,Male,1955
12,Deborah,530,Female,1955
13,Anthony,668,Male,1955
13,Anne,526,Female,1955
14,Gary,651,Male,1955
14,Kerry,510,Female,1955
15,William,575,Male,1955
15,Wendy,509,Female,1955
16,Geoffrey,566,Male,1955
16,Patricia,498,Female,1955
17,Garry,537,Male,1955
17,Cheryl,485,Female,1955
18,Phillip,495,Male,1955
18,Vicki,462,Female,1955
19,Brian,477,Male,1955
19,Sandra,441,Female,1955
20,Richard,468,Male,1955
20,Linda,424,Female,1955
21,Kenneth,463,Male,1955
21,Suzanne,385,Female,1955
22,Graham,450,Male,1955
22,Mary,372,Female,1955
23,Kevin,450,Male,1955
23,Sharon,366,Female,1955
24,James,441,Male,1955
24,Dianne,363,Female,1955
25,Colin,423,Male,1955
25,Gail,350,Female,1955
26,Ronald,407,Male,1955
26,Rhonda,344,Female,1955
27,Bruce,403,Male,1955
27,Pamela,340,Female,1955
28,Alan,402,Male,1955
28,Denise,335,Female,1955
29,Raymond,402,Male,1955
29,Diane,316,Female,1955
30,Steven,387,Male,1955
30,Debra,315,Female,1955
31,Barry,325,Male,1955
31,Ann,314,Female,1955
32,Neil,322,Male,1955
32,Catherine,307,Female,1955
33,Allan,314,Male,1955
33,Lorraine,284,Female,1955
34,Jeffrey,313,Male,1955
34,Carol,279,Female,1955
35,Philip,313,Male,1955
35,Barbara,276,Female,1955
36,Rodney,304,Male,1955
36,Kim,251,Female,1955
37,Trevor,303,Male,1955
37,Narelle,249,Female,1955
38,Graeme,294,Male,1955
38,Janet,238,Female,1955
39,Ross,271,Male,1955
39,Lesley,236,Female,1955
40,Glenn,261,Male,1955
40,Maria,233,Female,1955
41,Leslie,247,Male,1955
41,Kathleen,230,Female,1955
42,Andrew,239,Male,1955
42,Kerrie,220,Female,1955
43,Donald,231,Male,1955
43,Janice,216,Female,1955
44,Warren,223,Male,1955
44,Annette,215,Female,1955
45,Keith,213,Male,1955
45,Heather,211,Female,1955
46,Timothy,178,Male,1955
46,Beverley,208,Female,1955
47,Douglas,176,Male,1955
47,Michelle,192,Female,1955
48,Kim,163,Male,1955
48,Maureen,190,Female,1955
49,Thomas,157,Male,1955
49,Joanne,181,Female,1955
50,George,156,Male,1955
50,Colleen,180,Female,1955
51,Patrick,154,Male,1955
51,Maree,179,Female,1955
52,Malcolm,153,Male,1955
52,Marilyn,172,Female,1955
53,Terence,151,Male,1955
53,Rosemary,172,Female,1955
54,Russell,148,Male,1955
54,Roslyn,170,Female,1955
55,Terry,148,Male,1955
55,Lynne,167,Female,1955
56,Dennis,135,Male,1955
56,Kay,166,Female,1955
57,Edward,134,Male,1955
57,Leonie,166,Female,1955
58,Noel,133,Male,1955
58,Jane,161,Female,1955
59,Joseph,131,Male,1955
59,Louise,161,Female,1955
60,Glen,127,Male,1955
60,Glenda,149,Female,1955
61,Terrence,124,Male,1955
61,Kathryn,149,Female,1955
62,Gordon,118,Male,1955
62,Pauline,147,Female,1955
63,Shane,116,Male,1955
63,Marie,142,Female,1955
64,Charles,113,Male,1955
64,Jeanette,132,Female,1955
65,Martin,109,Male,1955
65,Frances,127,Female,1955
66,Roger,103,Male,1955
66,Carolyn,126,Female,1955
67,Craig,102,Male,1955
67,Janette,125,Female,1955
68,Neville,102,Male,1955
68,Ruth,125,Female,1955
69,Eric,99,Male,1955
69,Michele,124,Female,1955
70,Darryl,85,Male,1955
70,Yvonne,124,Female,1955
71,Grahame,82,Male,1955
71,Jill,121,Female,1955
72,Larry,82,Male,1955
72,Jacqueline,117,Female,1955
73,Bernard,81,Male,1955
73,Donna,116,Female,1955
74,Lindsay,81,Male,1955
74,Jan,116,Female,1955
75,Maxwell,80,Male,1955
75,Susanne,115,Female,1955
76,Kerry,78,Male,1955
76,Shirley,113,Female,1955
77,Warwick,78,Male,1955
77,Bronwyn,110,Female,1955
78,Grant,77,Male,1955
78,Alison,104,Female,1955
79,Norman,77,Male,1955
79,Janelle,104,Female,1955
80,Allen,76,Male,1955
80,Amanda,97,Female,1955
81,Francis,75,Male,1955
81,Dorothy,96,Female,1955
82,Frederick,75,Male,1955
82,Irene,96,Female,1955
83,Arthur,74,Male,1955
83,Lynn,95,Female,1955
84,Stuart,73,Male,1955
84,Joan,93,Female,1955
85,Tony,72,Male,1955
85,Joy,93,Female,1955
86,Daniel,71,Male,1955
86,Anna,90,Female,1955
87,Frank,68,Male,1955
87,Jillian,90,Female,1955
88,Daryl,67,Male,1955
88,Carmel,82,Female,1955
89,Simon,66,Male,1955
89,Sally,82,Female,1955
90,Adrian,65,Male,1955
90,Sue,82,Female,1955
91,Jeffery,65,Male,1955
91,Virginia,81,Female,1955
92,Leonard,65,Male,1955
92,Robin,80,Female,1955
93,Nicholas,64,Male,1955
93,Brenda,79,Female,1955
94,Vincent,64,Male,1955
94,Elaine,79,Female,1955
95,Brett,63,Male,1955
95,Lynda,72,Female,1955
96,Alexander,62,Male,1955
96,Paula,72,Female,1955
97,Denis,62,Male,1955
97,Penelope,71,Female,1955
98,Desmond,62,Male,1955
98,Gayle,70,Female,1955
99,Roy,62,Male,1955
99,Janine,70,Female,1955
100,Laurence,61,Male,1955
100,Angela,66,Female,1955
1,Peter,2097,Male,1954
1,Susan,1175,Female,1954
2,John,1993,Male,1954
2,Christine,1126,Female,1954
3,Robert,1578,Male,1954
3,Margaret,899,Female,1954
4,Stephen,1516,Male,1954
4,Jennifer,833,Female,1954
5,David,1400,Male,1954
5,Julie,831,Female,1954
6,Michael,1315,Male,1954
6,Robyn,707,Female,1954
7,Gregory,1146,Male,1954
7,Lynette,667,Female,1954
8,Paul,1069,Male,1954
8,Judith,657,Female,1954
9,Ian,804,Male,1954
9,Helen,612,Female,1954
10,Mark,729,Male,1954
10,Patricia,561,Female,1954
11,Wayne,725,Male,1954
11,Anne,541,Female,1954
12,Gary,705,Male,1954
12,Wendy,530,Female,1954
13,Christopher,639,Male,1954
13,Karen,521,Female,1954
14,Anthony,610,Male,1954
14,Cheryl,512,Female,1954
15,Garry,578,Male,1954
15,Elizabeth,501,Female,1954
16,William,545,Male,1954
16,Kerry,471,Female,1954
17,Geoffrey,539,Male,1954
17,Sandra,450,Female,1954
18,Brian,513,Male,1954
18,Deborah,435,Female,1954
19,Phillip,503,Male,1954
19,Suzanne,403,Female,1954
20,James,500,Male,1954
20,Vicki,395,Female,1954
21,Bruce,483,Male,1954
21,Rhonda,392,Female,1954
22,Kevin,475,Male,1954
22,Diane,383,Female,1954
23,Kenneth,459,Male,1954
23,Dianne,371,Female,1954
24,Raymond,436,Male,1954
24,Gail,367,Female,1954
25,Richard,435,Male,1954
25,Barbara,358,Female,1954
26,Graham,431,Male,1954
26,Denise,356,Female,1954
27,Colin,411,Male,1954
27,Linda,350,Female,1954
28,Ronald,407,Male,1954
28,Mary,350,Female,1954
29,Alan,388,Male,1954
29,Catherine,338,Female,1954
30,Steven,358,Male,1954
30,Pamela,336,Female,1954
31,Philip,353,Male,1954
31,Lorraine,312,Female,1954
32,Barry,340,Male,1954
32,Ann,284,Female,1954
33,Allan,324,Male,1954
33,Marilyn,280,Female,1954
34,Neil,306,Male,1954
34,Carol,276,Female,1954
35,Graeme,296,Male,1954
35,Sharon,276,Female,1954
36,Ross,295,Male,1954
36,Janice,272,Female,1954
37,Trevor,270,Male,1954
37,Kerrie,266,Female,1954
38,Jeffrey,269,Male,1954
38,Maria,254,Female,1954
39,Rodney,259,Male,1954
39,Kathleen,251,Female,1954
40,Glenn,254,Male,1954
40,Annette,227,Female,1954
41,Warren,221,Male,1954
41,Maureen,226,Female,1954
42,Leslie,219,Male,1954
42,Janet,220,Female,1954
43,Andrew,215,Male,1954
43,Lesley,220,Female,1954
44,Keith,214,Male,1954
44,Heather,206,Female,1954
45,Donald,206,Male,1954
45,Beverley,194,Female,1954
46,Thomas,181,Male,1954
46,Carolyn,191,Female,1954
47,Russell,175,Male,1954
47,Roslyn,190,Female,1954
48,Douglas,162,Male,1954
48,Kay,189,Female,1954
49,Dennis,161,Male,1954
49,Kim,181,Female,1954
50,Malcolm,160,Male,1954
50,Narelle,180,Female,1954
51,Edward,154,Male,1954
51,Leonie,178,Female,1954
52,Timothy,153,Male,1954
52,Pauline,177,Female,1954
53,George,148,Male,1954
53,Glenda,174,Female,1954
54,Terrence,144,Male,1954
54,Debra,173,Female,1954
55,Patrick,143,Male,1954
55,Colleen,166,Female,1954
56,Terence,135,Male,1954
56,Kathryn,163,Female,1954
57,Terry,135,Male,1954
57,Michelle,158,Female,1954
58,Noel,133,Male,1954
58,Janette,157,Female,1954
59,Kim,127,Male,1954
59,Jane,154,Female,1954
60,Neville,126,Male,1954
60,Louise,153,Female,1954
61,Gordon,121,Male,1954
61,Ruth,146,Female,1954
62,Charles,113,Male,1954
62,Frances,143,Female,1954
63,Lindsay,110,Male,1954
63,Susanne,142,Female,1954
64,Joseph,103,Male,1954
64,Jeanette,137,Female,1954
65,Roger,102,Male,1954
65,Jan,136,Female,1954
66,Eric,100,Male,1954
